"version","generated_at","figure","category","purpose","original_path","original_relative_path","fixed_path","fixed_relative_path","size_bytes","sha256","fixed_status","fixed_method","note"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:34","Figure_1","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_legend_v36_20260516_061604__20260516_064005__postR_20260516_065323.md","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_legend_v36_20260516_061604__20260516_064005__postR_20260516_065323.md","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_legend_v36_20260516_061604__20260516_064005__postR_20260516_065323.md","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_legend_v36_20260516_061604__20260516_064005__postR_20260516_065323.md","507","CF3B4FD414DA444E3D0830AF79776FD2528AA76A32658BF2428D703D7150DC18","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:34","Figure_1","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_legend_v36_20260516_061604__20260516_064005__postR_20260516_065323__postR_20260516_065323.md","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_legend_v36_20260516_061604__20260516_064005__postR_20260516_065323__postR_20260516_065323.md","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_legend_v36_20260516_061604__20260516_064005__postR_20260516_065323__postR_20260516_065323.md","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_legend_v36_20260516_061604__20260516_064005__postR_20260516_065323__postR_20260516_065323.md","507","CF3B4FD414DA444E3D0830AF79776FD2528AA76A32658BF2428D703D7150DC18","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:34","Figure_1","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_legend_v36_20260516_061604__20260516_065305.md","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_legend_v36_20260516_061604__20260516_065305.md","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_legend_v36_20260516_061604__20260516_065305.md","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_legend_v36_20260516_061604__20260516_065305.md","507","CF3B4FD414DA444E3D0830AF79776FD2528AA76A32658BF2428D703D7150DC18","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:34","Figure_1","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_legend_v36_20260516_061604__20260516_065305__20260516_065305.md","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_legend_v36_20260516_061604__20260516_065305__20260516_065305.md","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_legend_v36_20260516_061604__20260516_065305__20260516_065305.md","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_legend_v36_20260516_061604__20260516_065305__20260516_065305.md","507","CF3B4FD414DA444E3D0830AF79776FD2528AA76A32658BF2428D703D7150DC18","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:34","Figure_1","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_legend_v36_20260516_061604__20260516_065305__20260516_065305__postR_20260516_065323.md","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_legend_v36_20260516_061604__20260516_065305__20260516_065305__postR_20260516_065323.md","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_legend_v36_20260516_061604__20260516_065305__20260516_065305__postR_20260516_065323.md","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_legend_v36_20260516_061604__20260516_065305__20260516_065305__postR_20260516_065323.md","507","CF3B4FD414DA444E3D0830AF79776FD2528AA76A32658BF2428D703D7150DC18","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:34","Figure_1","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_legend_v36_20260516_061604__20260516_065305__20260516_065305__postR_20260516_065323__postR_20260516_065323.md","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_legend_v36_20260516_061604__20260516_065305__20260516_065305__postR_20260516_065323__postR_20260516_065323.md","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_legend_v36_20260516_061604__20260516_065305__20260516_065305__postR_20260516_065323__postR_20260516_065323.md.SOURCE_POINTER.txt","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_legend_v36_20260516_061604__20260516_065305__20260516_065305__postR_20260516_065323__postR_20260516_065323.md.SOURCE_POINTER.txt","507","CF3B4FD414DA444E3D0830AF79776FD2528AA76A32658BF2428D703D7150DC18","pointer","pointer_after_error","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:34","Figure_1","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_legend_v36_20260516_061604__20260516_065305__postR_20260516_065323.md","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_legend_v36_20260516_061604__20260516_065305__postR_20260516_065323.md","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_legend_v36_20260516_061604__20260516_065305__postR_20260516_065323.md","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_legend_v36_20260516_061604__20260516_065305__postR_20260516_065323.md","507","CF3B4FD414DA444E3D0830AF79776FD2528AA76A32658BF2428D703D7150DC18","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:34","Figure_1","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_legend_v36_20260516_061604__20260516_065305__postR_20260516_065323__postR_20260516_065323.md","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_legend_v36_20260516_061604__20260516_065305__postR_20260516_065323__postR_20260516_065323.md","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_legend_v36_20260516_061604__20260516_065305__postR_20260516_065323__postR_20260516_065323.md","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_legend_v36_20260516_061604__20260516_065305__postR_20260516_065323__postR_20260516_065323.md","507","CF3B4FD414DA444E3D0830AF79776FD2528AA76A32658BF2428D703D7150DC18","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:34","Figure_1","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_legend_v36_20260516_061604__postR_20260516_065323.md","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_legend_v36_20260516_061604__postR_20260516_065323.md","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_legend_v36_20260516_061604__postR_20260516_065323.md","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_legend_v36_20260516_061604__postR_20260516_065323.md","507","CF3B4FD414DA444E3D0830AF79776FD2528AA76A32658BF2428D703D7150DC18","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:34","Figure_1","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_legend_v36_20260516_061604__postR_20260516_065323__postR_20260516_065323.md","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_legend_v36_20260516_061604__postR_20260516_065323__postR_20260516_065323.md","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_legend_v36_20260516_061604__postR_20260516_065323__postR_20260516_065323.md","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_legend_v36_20260516_061604__postR_20260516_065323__postR_20260516_065323.md","507","CF3B4FD414DA444E3D0830AF79776FD2528AA76A32658BF2428D703D7150DC18","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:33","Figure_1","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_legend_v37_2_20260516_065312__postR_20260516_065323.md","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_legend_v37_2_20260516_065312__postR_20260516_065323.md","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_legend_v37_2_20260516_065312__postR_20260516_065323.md","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_legend_v37_2_20260516_065312__postR_20260516_065323.md","358","84806F1AC11EEA314272E8E6C9F6B1EB5D197B7BBF0010912BD0392B12B9D0AD","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:33","Figure_1","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_legend_v37_2_20260516_065312__postR_20260516_065323__postR_20260516_065323.md","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_legend_v37_2_20260516_065312__postR_20260516_065323__postR_20260516_065323.md","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_legend_v37_2_20260516_065312__postR_20260516_065323__postR_20260516_065323.md","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_legend_v37_2_20260516_065312__postR_20260516_065323__postR_20260516_065323.md","358","84806F1AC11EEA314272E8E6C9F6B1EB5D197B7BBF0010912BD0392B12B9D0AD","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:35","Figure_1","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_manifest_20260516_044841__20260516_065305.tsv","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_manifest_20260516_044841__20260516_065305.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_manifest_20260516_044841__20260516_065305.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_manifest_20260516_044841__20260516_065305.tsv","679","33C7239D515D451FC5EAE117B48F8451BAD81762D226CB7BD3DB03714AA03099","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:35","Figure_1","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_manifest_20260516_044841__20260516_065305__20260516_065305.tsv","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_manifest_20260516_044841__20260516_065305__20260516_065305.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_manifest_20260516_044841__20260516_065305__20260516_065305.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_manifest_20260516_044841__20260516_065305__20260516_065305.tsv","679","33C7239D515D451FC5EAE117B48F8451BAD81762D226CB7BD3DB03714AA03099","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:35","Figure_1","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_manifest_20260516_044841__20260516_065305__20260516_065305__postR_20260516_065323.tsv","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_manifest_20260516_044841__20260516_065305__20260516_065305__postR_20260516_065323.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_manifest_20260516_044841__20260516_065305__20260516_065305__postR_20260516_065323.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_manifest_20260516_044841__20260516_065305__20260516_065305__postR_20260516_065323.tsv","679","33C7239D515D451FC5EAE117B48F8451BAD81762D226CB7BD3DB03714AA03099","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:35","Figure_1","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_manifest_20260516_044841__20260516_065305__20260516_065305__postR_20260516_065323__postR_20260516_065323.tsv","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\Figure_1_manifest_20260516_044841__20260516_065305__20260516_065305__postR_20260516_065323__postR_20260516_065323.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_manifest_20260516_044841__20260516_065305__20260516_065305__postR_20260516_065323__postR_20260516_065323.tsv.SOURCE_POINTER.txt","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_1\frozen_v37_2_copied_sources\Figure_1_manifest_20260516_044841__20260516_065305__20260516_065305__postR_20260516_065323__postR_20260516_065323.tsv.SOURCE_POINTER.txt","679","33C7239D515D451FC5EAE117B48F8451BAD81762D226CB7BD3DB03714AA03099","pointer","pointer_after_error","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_1\*"
